timestamps,TP9,AF7,AF8,TP10,Right AUX
1746583611.013,-879.395,120.605,40.527,-845.703,0.000
1746583611.017,512.695,64.453,23.438,468.750,0.000
1746583611.021,-1000.000,-221.680,-83.984,-1000.000,0.000
1746583611.024,-869.629,-189.941,-90.820,-770.996,0.000
1746583611.028,676.270,128.418,16.113,808.594,0.000
1746583611.032,-964.355,145.020,37.109,972.168,0.000
1746583611.036,-424.805,-146.973,-73.242,-507.812,0.000
1746583611.040,-1000.000,-232.422,-95.215,-1000.000,0.000
1746583611.044,-8.789,28.809,17.578,64.453,0.000
1746583611.048,-788.086,187.988,66.406,-786.133,0.000
1746583611.052,149.902,-71.289,-47.852,90.332,0.000
1746583611.056,-1000.000,-290.039,-117.676,-1000.000,0.000
1746583611.060,-256.348,-78.613,-30.762,-249.512,0.000
1746583611.064,-812.012,200.195,57.129,-812.500,0.000
1746583611.067,244.629,54.199,-9.277,241.211,0.000
1746583611.071,-1000.000,-222.656,-103.516,-1000.000,0.000
1746583611.075,-552.734,-135.254,-66.406,-487.305,0.000
1746583611.079,-939.941,150.391,29.785,-905.762,0.000
1746583611.083,603.516,76.660,15.137,568.359,0.000
1746583611.087,-963.379,-208.008,-81.543,-1000.000,0.000
1746583611.091,-1000.000,-212.402,-69.824,-966.309,0.000
1746583611.095,371.582,63.965,38.086,522.461,0.000
1746583611.099,-844.727,152.344,42.480,-888.672,0.000
1746583611.103,-213.379,-109.375,-76.172,-300.781,0.000
1746583611.106,-1000.000,-229.004,-106.445,-1000.000,0.000
1746583611.110,-170.410,16.113,-10.742,-76.660,0.000
1746583611.114,-808.105,196.777,32.227,-791.504,0.000
1746583611.118,227.051,-12.695,-35.156,199.707,0.000
1746583611.122,-1000.000,-230.469,-101.074,-1000.000,0.000
1746583611.126,-266.602,-67.383,-50.293,-264.160,0.000
1746583611.130,-808.594,193.359,47.852,-807.617,0.000
1746583611.134,327.637,41.992,-0.977,295.898,0.000
1746583611.138,-1000.000,-258.301,-109.863,-1000.000,0.000
1746583611.142,-638.672,-165.039,-69.824,-579.590,0.000
1746583611.146,979.980,156.738,41.016,-973.145,0.000
1746583611.149,783.691,144.531,36.133,715.820,0.000
1746583611.153,-751.953,-171.875,-67.383,-845.215,0.000
1746583611.157,-1000.000,-232.422,-95.703,-1000.000,0.000
1746583611.161,171.875,56.152,8.789,303.223,0.000
1746583611.165,-798.828,182.617,50.293,-810.547,0.000
1746583611.169,-39.062,-75.195,-43.945,-95.703,0.000
1746583611.173,-1000.000,-251.953,-97.168,-1000.000,0.000
1746583611.177,-235.840,-57.617,4.883,-201.660,0.000
1746583611.181,-815.430,146.973,102.051,-807.617,0.000
1746583611.185,236.816,-45.898,15.625,230.957,0.000
1746583611.189,-1000.000,-290.527,-83.496,-1000.000,0.000
1746583611.192,-335.938,-136.719,-32.715,-288.086,0.000
1746583611.196,-832.520,144.531,55.176,-815.918,0.000
1746583611.200,412.109,18.066,26.855,377.441,0.000
1746583611.204,-1000.000,-282.715,-73.730,-1000.000,0.000
1746583611.208,-846.191,-234.375,-72.266,-730.957,0.000
1746583611.212,729.492,81.543,36.133,875.977,0.000
1746583611.216,932.129,109.375,53.711,859.375,0.000
1746583611.220,-588.379,-187.500,-46.875,-671.875,0.000
1746583611.224,-1000.000,-257.812,-88.379,-1000.000,0.000
1746583611.228,33.691,20.508,6.836,120.117,0.000
1746583611.231,-793.457,190.430,72.266,-791.504,0.000
1746583611.235,78.613,-60.547,-20.508,26.367,0.000
1746583611.239,-1000.000,-275.391,-89.844,-1000.000,0.000
1746583611.243,-247.559,-63.965,-21.484,-241.699,0.000
1746583611.247,-813.477,189.453,47.852,-812.012,0.000
1746583611.251,239.746,1.953,-16.602,237.793,0.000
1746583611.255,-1000.000,-267.090,-95.703,-1000.000,0.000
1746583611.259,-440.918,-122.070,-48.828,-373.535,0.000
1746583611.263,-882.812,186.035,60.547,-853.027,0.000
1746583611.267,562.988,86.426,49.316,514.648,0.000
1746583611.271,-992.188,-231.934,-65.918,-1000.000,0.000
1746583611.274,-989.258,-224.121,-88.379,-885.254,0.000
1746583611.278,499.512,85.449,17.090,660.156,0.000
1746583611.282,-896.484,161.621,48.828,-960.449,0.000
1746583611.286,-322.266,-132.812,-77.148,-417.969,0.000
1746583611.290,-1000.000,-238.770,-122.559,-1000.000,0.000
1746583611.294,-84.961,11.719,-19.043,-3.418,0.000
1746583611.298,-796.387,179.199,44.922,-790.527,0.000
1746583611.302,177.734,-49.805,-23.926,120.117,0.000
1746583611.306,-1000.000,-248.047,-101.074,-1000.000,0.000
1746583611.310,-257.324,-57.129,-53.223,-251.465,0.000
1746583611.314,-812.012,193.848,42.969,-812.012,0.000
1746583611.317,240.723,33.691,-13.184,241.699,0.000
1746583611.321,-1000.000,-253.418,-126.465,-1000.000,0.000
1746583611.325,-587.402,-139.160,-73.242,-514.648,0.000
1746583611.329,-978.516,182.617,51.758,-926.758,0.000
1746583611.333,689.453,122.559,38.086,625.000,0.000
1746583611.337,-878.418,-212.402,-78.125,-957.031,0.000
1746583611.341,-1000.000,-235.840,-100.586,-1000.000,0.000
1746583611.345,303.223,55.664,11.719,463.379,0.000
1746583611.349,-821.777,153.809,56.152,-851.562,0.000
1746583611.353,-148.438,-112.793,-51.758,-214.355,0.000
1746583611.357,-1000.000,-237.305,-108.887,-1000.000,0.000
1746583611.360,-195.801,12.695,-18.555,-117.676,0.000
1746583611.364,-810.547,210.449,57.617,-795.410,0.000
1746583611.368,229.492,-22.461,-28.809,215.332,0.000
1746583611.372,-1000.000,-267.090,-131.836,-1000.000,0.000
1746583611.376,-268.066,-95.703,-62.988,-266.113,0.000
1746583611.380,-809.570,185.547,46.875,-807.617,0.000
1746583611.384,361.816,45.898,-7.812,320.801,0.000
1746583611.388,-1000.000,-261.719,-114.258,-1000.000,0.000
1746583611.392,-717.773,-186.523,-77.637,-612.793,0.000
1746583611.396,889.648,137.207,30.273,992.188,0.000
1746583611.399,856.445,148.438,20.996,787.109,0.000
1746583611.403,-673.828,-174.316,-83.984,-751.953,0.000
1746583611.407,-1000.000,-239.258,-88.379,-1000.000,0.000
1746583611.411,134.766,36.621,12.695,232.422,0.000
1746583611.415,-799.316,135.742,41.992,-805.664,0.000
1746583611.419,-30.762,-121.582,-50.781,-77.637,0.000
1746583611.423,-1000.000,-262.207,-105.957,-1000.000,0.000
1746583611.427,-236.328,-18.555,-22.949,-215.332,0.000
1746583611.431,-817.383,207.031,50.781,-811.523,0.000
1746583611.435,239.258,-3.418,-36.133,234.375,0.000
1746583611.439,-1000.000,-252.930,-125.000,-1000.000,0.000
1746583611.442,-381.836,-101.562,-39.551,-320.312,0.000
1746583611.446,-854.492,181.152,70.801,-830.078,0.000
1746583611.450,502.930,91.309,27.344,459.961,0.000
1746583611.454,-1000.000,-209.473,-86.914,-1000.000,0.000
1746583611.458,-884.766,-219.238,-95.703,-778.809,0.000
1746583611.462,671.387,74.707,7.812,808.594,0.000
1746583611.466,-985.840,151.367,29.297,954.590,0.000
1746583611.470,-475.098,-138.184,-84.473,-548.828,0.000
1746583611.474,-1000.000,-209.961,-121.582,-1000.000,0.000
1746583611.478,39.062,80.078,3.418,119.629,0.000
1746583611.482,-782.715,212.891,70.801,-781.250,0.000
1746583611.485,142.090,-63.477,-40.527,77.148,0.000
1746583611.489,-1000.000,-269.531,-122.070,-1000.000,0.000
1746583611.493,-256.348,-46.387,-40.039,-249.023,0.000
1746583611.497,-811.523,179.688,43.457,-812.012,0.000
1746583611.501,240.723,-19.531,-35.156,240.723,0.000
1746583611.505,-1000.000,-258.789,-119.629,-1000.000,0.000
1746583611.509,-531.738,-122.559,-66.406,-456.055,0.000
1746583611.513,-930.664,175.781,15.137,-891.113,0.000
1746583611.517,607.910,121.582,-0.488,565.918,0.000
1746583611.521,-971.191,-182.129,-83.008,-1000.000,0.000
1746583611.524,-1000.000,-200.684,-89.355,-941.406,0.000
1746583611.528,441.895,84.961,11.230,565.430,0.000
1746583611.532,-858.887,176.758,33.691,-899.902,0.000
1746583611.536,-263.672,-132.812,-76.172,-332.520,0.000
1746583611.540,-1000.000,-248.535,-147.461,-1000.000,0.000
1746583611.544,-75.195,55.664,-75.684,1.465,0.000
1746583611.548,-789.062,237.305,-3.906,-780.273,0.000
1746583611.552,214.355,0.000,-85.449,178.223,0.000
1746583611.556,-1000.000,-226.074,-160.645,-1000.000,0.000
1746583611.560,-266.113,-43.457,-83.008,-261.230,0.000
1746583611.564,-809.082,214.355,24.414,-809.082,0.000
1746583611.567,284.180,31.738,-31.250,262.207,0.000
1746583611.571,-1000.000,-242.188,-159.668,-1000.000,0.000
1746583611.575,-633.301,-142.090,-125.977,-568.359,0.000
1746583611.579,987.305,169.434,-6.836,-967.285,0.000
1746583611.583,745.117,155.762,-22.949,693.359,0.000
1746583611.587,-806.152,-149.902,-131.836,-872.559,0.000
1746583611.591,-1000.000,-190.918,-137.207,-1000.000,0.000
1746583611.595,206.055,98.633,-46.387,337.402,0.000
1746583611.599,-808.105,218.262,-6.836,-823.242,0.000
1746583611.603,-95.703,-81.543,-92.773,-159.180,0.000
1746583611.607,-1000.000,-244.629,-136.719,-1000.000,0.000
1746583611.610,-212.402,10.742,-31.250,-145.020,0.000
1746583611.614,-812.500,218.750,54.688,-797.852,0.000
1746583611.618,232.422,0.977,-37.598,223.145,0.000
1746583611.622,-1000.000,-243.652,-140.625,-1000.000,0.000
1746583611.626,-301.758,-70.801,-74.219,-268.555,0.000
1746583611.630,-821.777,206.055,16.113,-808.594,0.000
1746583611.634,402.344,58.105,-35.156,360.352,0.000
1746583611.638,-1000.000,-240.234,-134.766,-1000.000,0.000
1746583611.642,-768.066,-179.199,-110.840,-680.176,0.000
1746583611.646,833.984,142.578,3.418,927.246,0.000
1746583611.649,892.578,159.180,18.555,836.426,0.000
1746583611.653,-627.930,-153.320,-87.402,-696.777,0.000
1746583611.657,-1000.000,-221.191,-97.656,-1000.000,0.000
1746583611.661,69.336,51.270,14.648,173.340,0.000
1746583611.665,-793.945,202.637,33.203,-795.898,0.000
1746583611.669,44.922,-61.035,-83.008,-15.137,0.000
1746583611.673,-1000.000,-247.559,-146.484,-1000.000,0.000
1746583611.677,-244.141,-33.203,-62.988,-238.281,0.000
1746583611.681,-814.941,212.891,36.133,-814.453,0.000
1746583611.685,240.723,26.367,-6.836,238.770,0.000
1746583611.689,-1000.000,-258.789,-98.145,-1000.000,0.000
1746583611.692,-441.895,-126.465,-72.266,-370.605,0.000
1746583611.696,-878.906,176.270,13.184,-849.121,0.000
1746583611.700,517.578,91.797,0.977,479.980,0.000
1746583611.704,-1000.000,-210.938,-103.027,-1000.000,0.000
1746583611.708,-955.078,-189.941,-113.281,-851.562,0.000
1746583611.712,558.594,126.953,11.719,712.402,0.000
1746583611.716,-945.801,175.293,34.668,991.699,0.000
1746583611.720,-415.039,-146.973,-79.102,-501.953,0.000
1746583611.724,-1000.000,-231.445,-109.375,-1000.000,0.000
1746583611.728,-29.297,57.129,-0.488,51.270,0.000
1746583611.732,-789.062,222.656,57.129,-784.180,0.000
1746583611.735,177.734,-49.316,-53.711,124.023,0.000
1746583611.739,-1000.000,-272.949,-131.836,-1000.000,0.000
1746583611.743,-259.277,-50.293,-48.828,-253.906,0.000
1746583611.747,-810.059,205.566,46.387,-810.059,0.000
1746583611.751,240.234,35.645,-18.066,240.234,0.000
1746583611.755,-1000.000,-226.562,-96.191,-1000.000,0.000
1746583611.759,-542.480,-126.953,-40.527,-481.445,0.000
1746583611.763,-944.824,132.812,35.645,-905.762,0.000
1746583611.767,651.367,81.055,5.371,594.238,0.000
1746583611.771,-932.617,-206.543,-106.445,-993.164,0.000
1746583611.775,-1000.000,-207.031,-105.957,-955.566,0.000
1746583611.778,418.945,100.586,3.418,538.086,0.000
1746583611.782,-838.379,185.059,24.902,-876.953,0.000
1746583611.786,-183.105,-121.094,-63.477,-262.207,0.000
1746583611.790,-1000.000,-256.348,-93.750,-1000.000,0.000
1746583611.794,-189.453,-0.488,-1.465,-104.004,0.000
1746583611.798,-811.523,199.707,64.453,-795.410,0.000
1746583611.802,229.492,-23.438,-37.109,206.055,0.000
1746583611.806,-1000.000,-267.578,-127.930,-1000.000,0.000
1746583611.810,-272.949,-102.051,-68.848,-264.160,0.000
1746583611.814,-811.035,175.781,19.043,-807.129,0.000
1746583611.817,342.773,39.551,-24.902,302.734,0.000
1746583611.821,-1000.000,-229.492,-116.211,-1000.000,0.000
1746583611.825,-645.508,-136.719,-75.195,-583.984,0.000
1746583611.829,960.449,163.574,36.133,-987.793,0.000
1746583611.833,834.473,145.020,45.410,763.672,0.000
1746583611.837,-699.707,-169.434,-65.918,-797.852,0.000
1746583611.841,-1000.000,-225.098,-106.934,-1000.000,0.000
1746583611.845,207.520,62.012,-7.812,326.660,0.000
1746583611.849,-796.875,188.965,28.320,-811.035,0.000
1746583611.853,-40.527,-94.238,-70.801,-89.844,0.000
1746583611.857,-1000.000,-268.555,-127.930,-1000.000,0.000
1746583611.860,-217.285,-11.719,-29.785,-187.988,0.000
1746583611.864,-875.000,210.449,59.570,-866.699,0.000
1746583611.868,151.855,-7.324,-34.180,145.020,0.000
1746583611.872,-1000.000,-237.793,-128.418,-1000.000,0.000
1746583611.876,-396.973,-102.539,-77.148,-320.312,0.000
1746583611.880,-860.352,177.246,25.879,-829.590,0.000
1746583611.884,466.309,90.820,-15.625,416.504,0.000
1746583611.888,-1000.000,-190.430,-152.344,-1000.000,0.000
1746583611.892,-855.469,-143.555,-141.113,-738.770,0.000
1746583611.896,711.914,162.109,-21.484,860.352,0.000
1746583611.900,973.633,202.637,-26.855,900.879,0.000
1746583611.903,-527.344,-90.332,-141.602,-613.281,0.000
1746583611.907,-1000.000,-168.457,-149.902,-1000.000,0.000
1746583611.911,30.762,121.094,-46.875,109.863,0.000
1746583611.915,-791.504,291.016,-17.578,-789.551,0.000
1746583611.919,84.961,16.113,-121.094,38.574,0.000
1746583611.923,-1000.000,-206.055,-188.477,-1000.000,0.000
1746583611.927,-248.047,2.441,-99.121,-244.141,0.000
1746583611.931,-814.941,246.094,5.859,-813.477,0.000
1746583611.935,241.699,67.383,-53.711,239.746,0.000
1746583611.939,-1000.000,-207.031,-161.133,-1000.000,0.000
1746583611.943,-501.953,-98.145,-124.023,-416.504,0.000
1746583611.946,-914.551,211.426,-9.277,-872.070,0.000
1746583611.950,590.332,147.461,-31.250,540.039,0.000
1746583611.954,-992.188,-162.598,-150.879,-1000.000,0.000
1746583611.958,-977.051,-151.367,-142.578,-871.094,0.000
1746583611.962,512.695,148.438,-7.324,671.387,0.000
1746583611.966,-882.324,210.938,29.297,-939.453,0.000
1746583611.970,-291.504,-110.352,-87.402,-376.953,0.000
1746583611.974,-1000.000,-230.469,-140.625,-1000.000,0.000
1746583611.978,-86.426,35.645,-43.457,-7.324,0.000
1746583611.982,-793.457,205.566,16.113,-785.645,0.000
1746583611.985,202.148,-16.113,-66.406,158.203,0.000
1746583611.989,-1000.000,-227.051,-126.465,-1000.000,0.000
1746583611.993,-263.672,-33.691,-69.336,-257.812,0.000
1746583611.997,-808.594,233.887,14.160,-808.594,0.000
1746583612.001,279.297,60.547,-13.672,253.418,0.000
1746583612.005,-1000.000,-236.816,-98.145,-1000.000,0.000
1746583612.009,-575.195,-127.441,-78.613,-504.395,0.000
1746583612.013,-973.145,175.781,28.809,-928.711,0.000
1746583612.017,717.773,127.441,18.066,662.598,0.000
1746583612.021,-830.566,-175.781,-107.910,-899.902,0.000
1746583612.025,-1000.000,-210.938,-119.629,-1000.000,0.000
1746583612.028,264.648,83.496,-18.555,399.414,0.000
1746583612.032,-819.824,206.055,6.836,-844.727,0.000
1746583612.036,-147.461,-86.426,-92.285,-205.078,0.000
1746583612.040,-1000.000,-240.723,-123.047,-1000.000,0.000
1746583612.044,-211.426,9.766,-10.742,-144.531,0.000
1746583612.048,-816.895,206.055,69.824,-800.781,0.000
1746583612.052,233.887,-32.715,-31.738,219.238,0.000
1746583612.056,-1000.000,-256.836,-139.648,-1000.000,0.000
1746583612.060,-305.176,-76.172,-79.590,-267.090,0.000
1746583612.064,-822.266,209.961,32.715,-808.105,0.000
1746583612.068,395.508,85.938,5.371,346.191,0.000
1746583612.071,-1000.000,-229.004,-108.887,-1000.000,0.000
1746583612.075,-733.398,-167.480,-91.309,-629.883,0.000
1746583612.079,866.211,121.582,23.438,968.750,0.000
1746583612.083,894.043,130.859,28.320,833.496,0.000
1746583612.087,-628.418,-148.926,-85.449,-698.242,0.000
1746583612.091,-1000.000,-216.309,-110.840,-1000.000,0.000
1746583612.095,132.324,59.570,15.625,228.027,0.000
1746583612.099,-793.945,183.105,56.152,-801.758,0.000
1746583612.103,-3.906,-91.309,-72.754,-60.059,0.000
1746583612.107,-1000.000,-248.535,-133.301,-1000.000,0.000
1746583612.110,-239.258,-20.020,-29.297,-221.191,0.000
1746583612.114,-816.895,186.035,37.109,-812.012,0.000
1746583612.118,240.234,-28.809,-56.641,235.840,0.000
1746583612.122,-1000.000,-270.020,-135.742,-1000.000,0.000
1746583612.126,-413.574,-98.633,-61.523,-331.543,0.000
1746583612.130,-868.164,189.941,56.152,-833.984,0.000
1746583612.134,516.602,91.797,37.598,471.191,0.000
1746583612.138,-1000.000,-213.867,-81.543,-1000.000,0.000
1746583612.142,-864.258,-182.129,-97.656,-766.113,0.000
1746583612.146,671.387,112.793,13.672,808.105,0.000
1746583612.150,-935.059,151.367,31.250,993.652,0.000
1746583612.153,-363.770,-145.508,-94.727,-470.215,0.000
1746583612.157,-1000.000,-252.930,-122.559,-1000.000,0.000
1746583612.161,-39.551,20.508,4.395,56.152,0.000
1746583612.165,-791.504,188.965,78.125,-786.621,0.000
1746583612.169,148.926,-66.406,-8.789,82.031,0.000
1746583612.173,-1000.000,-267.578,-101.074,-1000.000,0.000
1746583612.177,-254.883,-68.848,-44.434,-248.047,0.000
1746583612.181,-811.523,176.270,63.477,-812.500,0.000
1746583612.185,240.723,6.348,21.973,240.723,0.000
1746583612.189,-1000.000,-255.859,-101.562,-1000.000,0.000
1746583612.193,-532.715,-147.949,-87.891,-460.938,0.000
1746583612.196,-937.500,141.113,27.344,-895.020,0.000
1746583612.200,640.625,98.633,18.555,583.496,0.000
1746583612.204,-933.105,-210.449,-88.379,-992.188,0.000
1746583612.208,-1000.000,-233.398,-82.520,-964.844,0.000
1746583612.212,406.738,49.805,28.809,540.039,0.000
1746583612.216,-861.328,125.000,52.246,-902.832,0.000
1746583612.220,-258.301,-143.066,-69.336,-329.102,0.000
1746583612.224,-1000.000,-252.441,-118.164,-1000.000,0.000
1746583612.228,-149.902,9.277,-13.184,-58.594,0.000
1746583612.232,-805.664,201.172,54.688,-790.039,0.000
1746583612.236,224.609,-29.297,-25.879,190.918,0.000
1746583612.239,-1000.000,-265.625,-112.793,-1000.000,0.000
1746583612.243,-266.113,-73.730,-49.316,-262.695,0.000
1746583612.247,-808.105,216.797,55.664,-808.105,0.000
1746583612.251,314.453,56.641,5.859,284.180,0.000
1746583612.255,-1000.000,-241.699,-100.586,-1000.000,0.000
1746583612.259,-631.348,-158.203,-82.031,-565.430,0.000
1746583612.263,992.188,142.578,8.789,-964.355,0.000
1746583612.267,750.000,108.887,9.766,701.660,0.000
1746583612.271,-809.570,-205.078,-78.125,-871.582,0.000
1746583612.275,-1000.000,-227.539,-108.887,-1000.000,0.000
1746583612.278,247.559,100.586,-1.465,366.211,0.000
1746583612.282,-803.223,220.215,47.363,-820.312,0.000
1746583612.286,-66.895,-82.031,-59.570,-127.441,0.000
1746583612.290,-1000.000,-232.422,-97.168,-1000.000,0.000
1746583612.294,-233.887,21.484,-14.160,-177.734,0.000
1746583612.298,-817.871,215.332,32.715,-804.688,0.000
1746583612.302,238.281,-12.207,-42.480,229.004,0.000
1746583612.306,-1000.000,-267.090,-123.535,-1000.000,0.000
1746583612.310,-349.609,-117.676,-58.105,-298.340,0.000
1746583612.314,-837.891,176.270,37.598,-819.336,0.000
1746583612.318,416.016,59.570,-4.395,371.582,0.000
1746583612.321,-1000.000,-227.539,-89.844,-1000.000,0.000
1746583612.325,-767.090,-176.270,-73.242,-689.941,0.000
1746583612.329,811.035,142.090,20.508,903.809,0.000
1746583612.333,952.637,149.414,20.020,879.883,0.000
1746583612.337,-540.527,-152.344,-79.102,-641.113,0.000
1746583612.341,-1000.000,-228.516,-99.121,-1000.000,0.000
1746583612.345,60.547,25.879,-6.836,163.086,0.000
1746583612.349,-791.992,203.613,44.922,-792.480,0.000
1746583612.353,53.711,-63.965,-43.457,-5.371,0.000
1746583612.357,-1000.000,-275.391,-105.469,-1000.000,0.000
1746583612.361,-245.117,-24.414,-40.039,-235.352,0.000
1746583612.364,-813.965,232.910,48.340,-812.012,0.000
1746583612.368,239.746,7.324,-4.883,236.816,0.000
1746583612.372,-1000.000,-269.531,-100.586,-1000.000,0.000
1746583612.376,-423.340,-113.770,-60.059,-350.098,0.000
1746583612.380,-875.977,167.480,30.762,-842.773,0.000
1746583612.384,555.176,97.656,-5.859,500.488,0.000
1746583612.388,-1000.000,-172.852,-103.027,-1000.000,0.000
1746583612.392,-919.434,-150.391,-91.797,-833.496,0.000
1746583612.396,595.703,121.094,7.324,718.262,0.000
1746583612.400,-899.902,169.434,19.043,-962.402,0.000
1746583612.403,-308.105,-136.230,-69.336,-407.227,0.000
1746583612.407,-1000.000,-267.578,-102.539,-1000.000,0.000
